"","locality","yearmonth","isbanned","population","density","income","tavg","monthtotal_ll"
"1852","New York",2019-12-01,0,8258035,29298,67046,36.6,9.52390946537981
"1853","New York",2019-02-01,0,8258035,29298,67046,36.6,7.44307837434852
"1854","New York",2019-03-01,0,8258035,29298,67046,53.7,8.3091845276863
"1855","New York",2019-04-01,0,8258035,29298,67046,53.7,7.11069612297883
"1856","New York",2019-05-01,0,8258035,29298,67046,53.7,8.19726337141434
"1857","New York",2019-06-01,0,8258035,29298,67046,75.6,10.7931467934094
"1858","New York",2019-07-01,0,8258035,29298,67046,75.6,9.14099029384139
"1859","New York",2019-08-01,0,8258035,29298,67046,75.6,6.91373735065968
"1860","New York",2019-09-01,0,8258035,29298,67046,58.9,12.4292201968364
"1861","New York",2020-01-01,0,8258035,29298,67046,36.6,10.9182833551111
"1862","New York",2020-10-01,0,8258035,29298,67046,58.9,9.07943410212838
"1863","New York",2020-11-01,0,8258035,29298,67046,58.9,8.90109412160856
"1864","New York",2020-12-01,0,8258035,29298,67046,36.6,7.80180040190897
"1865","New York",2020-02-01,0,8258035,29298,67046,36.6,6.4150969591716
"1866","New York",2020-03-01,0,8258035,29298,67046,53.7,5.76519110278484
"1867","New York",2020-04-01,0,8258035,29298,67046,53.7,4.67282883446191
"1868","New York",2020-05-01,0,8258035,29298,67046,53.7,10.5386877731412
"1869","New York",2020-06-01,0,8258035,29298,67046,75.6,12.4110074186956
"1870","New York",2020-07-01,0,8258035,29298,67046,75.6,8.58073121222023
"1871","New York",2020-08-01,0,8258035,29298,67046,75.6,7.4205789054108
"1872","New York",2020-09-01,0,8258035,29298,67046,58.9,8.66129353538999
"1873","New York",2021-01-01,0,8258035,29298,67046,36.6,9.00614123666291
"1874","New York",2021-10-01,0,8258035,29298,67046,58.9,9.82021463334231
"1875","New York",2021-11-01,0,8258035,29298,67046,58.9,8.80911625812527
"1876","New York",2021-12-01,0,8258035,29298,67046,36.6,8.49699048409872
"1877","New York",2021-02-01,0,8258035,29298,67046,36.6,7.8578675593318
"1878","New York",2021-03-01,0,8258035,29298,67046,53.7,9.75979037727894
"1879","New York",2021-04-01,0,8258035,29298,67046,53.7,9.50442689210096
"1880","New York",2021-05-01,0,8258035,29298,67046,53.7,9.97683094676034
"1881","New York",2021-06-01,0,8258035,29298,67046,75.6,10.7899992579212
"1882","New York",2021-07-01,0,8258035,29298,67046,75.6,8.45212119467252
"1883","New York",2021-08-01,0,8258035,29298,67046,75.6,8.51278348292754
"1884","New York",2021-09-01,0,8258035,29298,67046,58.9,8.93721845085573
"1885","New York",2022-01-01,0,8258035,29298,67046,36.6,8.59951023390545
"1886","New York",2022-10-01,0,8258035,29298,67046,58.9,9.67350819021264
"1887","New York",2022-11-01,0,8258035,29298,67046,58.9,8.79769958011892
"1888","New York",2022-12-01,0,8258035,29298,67046,36.6,9.2231578756868
"1889","New York",2022-02-01,0,8258035,29298,67046,36.6,8.48590890137647
"1890","New York",2022-03-01,0,8258035,29298,67046,53.7,9.20633235057864
"1891","New York",2022-04-01,0,8258035,29298,67046,53.7,8.29254851397576
"1892","New York",2022-05-01,0,8258035,29298,67046,53.7,10.3400313428816
"1893","New York",2022-06-01,0,8258035,29298,67046,75.6,13.9034206976124
"1894","New York",2022-07-01,0,8258035,29298,67046,75.6,7.98888225330923
"1895","New York",2022-08-01,0,8258035,29298,67046,75.6,8.0013550258267
"1896","New York",2022-09-01,0,8258035,29298,67046,58.9,8.62047154086974
"1897","New York",2023-01-01,0,8258035,29298,67046,36.6,10.6301903916243
"1898","New York",2023-10-01,0,8258035,29298,67046,58.9,10.8668145304117
"1899","New York",2023-11-01,0,8258035,29298,67046,58.9,10.4285414723127
"1900","New York",2023-12-01,0,8258035,29298,67046,36.6,9.91734114682466
"1901","New York",2023-02-01,0,8258035,29298,67046,36.6,9.05321861620397
"1902","New York",2023-03-01,0,8258035,29298,67046,53.7,8.97563018429051
"1903","New York",2023-04-01,0,8258035,29298,67046,53.7,8.43185314424922
"1904","New York",2023-05-01,0,8258035,29298,67046,53.7,8.90869459250701
"1905","New York",2023-06-01,0,8258035,29298,67046,75.6,13.8839539451791
"1906","New York",2023-07-01,0,8258035,29298,67046,75.6,8.59785109443369
"1907","New York",2023-08-01,0,8258035,29298,67046,75.6,9.04923221158143
"1908","New York",2023-09-01,0,8258035,29298,67046,58.9,10.8766499904868
"1909","New York",2024-01-01,0,8258035,29298,67046,36.6,9.58980367754535
"1910","New York",2024-10-01,0,8258035,29298,67046,58.9,10.6510755687743
"1911","New York",2024-11-01,0,8258035,29298,67046,58.9,9.15419321135318
"1912","New York",2024-12-01,0,8258035,29298,67046,36.6,7.80628928926703
"1913","New York",2024-02-01,0,8258035,29298,67046,36.6,9.71884330037253
"1914","New York",2024-03-01,0,8258035,29298,67046,53.7,10.9422082839636
"1915","New York",2024-04-01,0,8258035,29298,67046,53.7,10.1962317905802
"1916","New York",2024-05-01,0,8258035,29298,67046,53.7,10.0090180537456
"1917","New York",2024-06-01,0,8258035,29298,67046,75.6,14.0111875328054
"1918","New York",2024-07-01,0,8258035,29298,67046,75.6,9.08102863549584
"1919","New York",2024-08-01,0,8258035,29298,67046,75.6,8.61013693705898
"1920","New York",2024-09-01,0,8258035,29298,67046,58.9,9.97831669315678
"1921","Oklahoma City",2017-01-01,0,702767,1123,48860,40,9.15915233520675
"1922","Oklahoma City",2017-10-01,0,702767,1123,48860,61.5,7.68478394352278
"1923","Oklahoma City",2017-11-01,0,702767,1123,48860,61.5,5.99396142730657
"1924","Oklahoma City",2017-12-01,0,702767,1123,48860,40,6.22455842927536
"1925","Oklahoma City",2017-02-01,0,702767,1123,48860,40,0
"1926","Oklahoma City",2017-03-01,0,702767,1123,48860,60.3,6.16120732169508
"1927","Oklahoma City",2017-04-01,0,702767,1123,48860,60.3,7.60140233458373
"1928","Oklahoma City",2017-05-01,0,702767,1123,48860,60.3,0
"1929","Oklahoma City",2017-06-01,0,702767,1123,48860,80.5,0
"1930","Oklahoma City",2017-07-01,0,702767,1123,48860,80.5,0
"1931","Oklahoma City",2017-08-01,0,702767,1123,48860,80.5,0
"1932","Oklahoma City",2017-09-01,0,702767,1123,48860,61.5,4.61512051684126
"1933","Oklahoma City",2018-01-01,0,702767,1123,48860,40,7.00397413672268
"1934","Oklahoma City",2018-10-01,0,702767,1123,48860,61.5,6.75110146893676
"1935","Oklahoma City",2018-11-01,0,702767,1123,48860,61.5,5.99396142730657
"1936","Oklahoma City",2018-12-01,0,702767,1123,48860,40,0
"1937","Oklahoma City",2018-02-01,0,702767,1123,48860,40,8.02420748577858
"1938","Oklahoma City",2018-03-01,0,702767,1123,48860,60.3,6.59441345974978
"1939","Oklahoma City",2018-04-01,0,702767,1123,48860,60.3,11.0204962514824
"1940","Oklahoma City",2018-05-01,0,702767,1123,48860,60.3,3.25809653802148
"1941","Oklahoma City",2018-06-01,0,702767,1123,48860,80.5,7.72090525193678
"1942","Oklahoma City",2018-07-01,0,702767,1123,48860,80.5,4.61512051684126
"1943","Oklahoma City",2018-08-01,0,702767,1123,48860,80.5,0.693147180559945
"1944","Oklahoma City",2018-09-01,0,702767,1123,48860,61.5,0
"1945","Oklahoma City",2019-01-01,0,702767,1123,48860,40,7.60140233458373
"1946","Oklahoma City",2019-10-01,0,702767,1123,48860,61.5,0
"1947","Oklahoma City",2019-11-01,0,702767,1123,48860,61.5,0
"1948","Oklahoma City",2019-12-01,0,702767,1123,48860,40,0
"1949","Oklahoma City",2019-02-01,0,702767,1123,48860,40,6.39859493453521
"1950","Oklahoma City",2019-03-01,0,702767,1123,48860,60.3,4.46590811865458
"1951","Oklahoma City",2019-04-01,0,702767,1123,48860,60.3,5.52545293913178
"1952","Oklahoma City",2019-05-01,0,702767,1123,48860,60.3,4.60517018598809
"1953","Oklahoma City",2019-06-01,0,702767,1123,48860,80.5,11.6952553550628
"1954","Oklahoma City",2019-07-01,0,702767,1123,48860,80.5,4.55387689160054
"1955","Oklahoma City",2019-08-01,0,702767,1123,48860,80.5,0
"1956","Oklahoma City",2019-09-01,0,702767,1123,48860,61.5,5.30330490805908
"1957","Oklahoma City",2020-01-01,0,702767,1123,48860,40,0
"1958","Oklahoma City",2020-10-01,0,702767,1123,48860,61.5,5.3890717298165
"1959","Oklahoma City",2020-11-01,0,702767,1123,48860,61.5,5.56452040732269
"1960","Oklahoma City",2020-12-01,0,702767,1123,48860,40,5.605802066296
"1961","Oklahoma City",2020-02-01,0,702767,1123,48860,40,7.48211892355212
"1962","Oklahoma City",2020-03-01,0,702767,1123,48860,60.3,0
"1963","Oklahoma City",2020-04-01,0,702767,1123,48860,60.3,4.56434819146784
"1964","Oklahoma City",2020-05-01,0,702767,1123,48860,60.3,7.84109976542212
"1965","Oklahoma City",2020-06-01,0,702767,1123,48860,80.5,7.18992217074581
"1966","Oklahoma City",2020-07-01,0,702767,1123,48860,80.5,0
"1967","Oklahoma City",2020-08-01,0,702767,1123,48860,80.5,5.78074351579233
"1968","Oklahoma City",2020-09-01,0,702767,1123,48860,61.5,6.28599809450886
"1969","Oklahoma City",2021-01-01,0,702767,1123,48860,40,6.90875477931522
"1970","Oklahoma City",2021-10-01,0,702767,1123,48860,61.5,6.39859493453521
"1971","Oklahoma City",2021-11-01,0,702767,1123,48860,61.5,7.24708058458576
"1972","Oklahoma City",2021-12-01,0,702767,1123,48860,40,2.77258872223978
"1973","Oklahoma City",2021-02-01,0,702767,1123,48860,40,4.83628190695148
"1974","Oklahoma City",2021-03-01,0,702767,1123,48860,60.3,5.30330490805908
"1975","Oklahoma City",2021-04-01,0,702767,1123,48860,60.3,5.13579843705026
"1976","Oklahoma City",2021-05-01,0,702767,1123,48860,60.3,0
"1977","Oklahoma City",2021-06-01,0,702767,1123,48860,80.5,3.2188758248682
"1978","Oklahoma City",2021-07-01,0,702767,1123,48860,80.5,4.98360662170834
"1979","Oklahoma City",2021-08-01,0,702767,1123,48860,80.5,6.74641212857337
"1980","Oklahoma City",2021-09-01,0,702767,1123,48860,61.5,3.2188758248682
"1981","Oklahoma City",2022-01-01,0,702767,1123,48860,40,4.57471097850338
"1982","Oklahoma City",2022-10-01,0,702767,1123,48860,61.5,5.16478597392351
"1983","Oklahoma City",2022-11-01,0,702767,1123,48860,61.5,6.0137151560428
"1984","Oklahoma City",2022-12-01,0,702767,1123,48860,40,0
"1985","Oklahoma City",2022-02-01,0,702767,1123,48860,40,6.4377516497364
"1986","Oklahoma City",2022-03-01,0,702767,1123,48860,60.3,5.70711026474888
"1987","Oklahoma City",2022-04-01,0,702767,1123,48860,60.3,3.25809653802148
"1988","Oklahoma City",2022-05-01,0,702767,1123,48860,60.3,6.30078579466324
"1989","Oklahoma City",2022-06-01,0,702767,1123,48860,80.5,6.77308037565554
"1990","Oklahoma City",2022-07-01,0,702767,1123,48860,80.5,5.52545293913178
"1991","Oklahoma City",2022-08-01,0,702767,1123,48860,80.5,3.04452243772342
"1992","Oklahoma City",2022-09-01,0,702767,1123,48860,61.5,2.63905732961526
"1993","Oklahoma City",2023-01-01,0,702767,1123,48860,40,3.36729582998647
"1994","Oklahoma City",2023-10-01,0,702767,1123,48860,61.5,6.39859493453521
"1995","Oklahoma City",2023-11-01,0,702767,1123,48860,61.5,1.09861228866811
"1996","Oklahoma City",2023-12-01,0,702767,1123,48860,40,5.31320597904179
"1997","Oklahoma City",2023-02-01,0,702767,1123,48860,40,5.42934562895444
"1998","Oklahoma City",2023-03-01,0,702767,1123,48860,60.3,5.99146454710798
"1999","Oklahoma City",2023-04-01,0,702767,1123,48860,60.3,0
"2000","Oklahoma City",2023-05-01,0,702767,1123,48860,60.3,5.09375020080676
"2001","Oklahoma City",2023-06-01,0,702767,1123,48860,80.5,2.56494935746154
"2002","Oklahoma City",2023-07-01,0,702767,1123,48860,80.5,4.59511985013459
"2003","Oklahoma City",2023-08-01,0,702767,1123,48860,80.5,1.09861228866811
"2004","Oklahoma City",2023-09-01,0,702767,1123,48860,61.5,3.85014760171006
"2005","Oklahoma City",2024-01-01,0,702767,1123,48860,40,3.09104245335832
"2006","Oklahoma City",2024-10-01,0,702767,1123,48860,61.5,5.30330490805908
"2007","Oklahoma City",2024-11-01,0,702767,1123,48860,61.5,0
"2008","Oklahoma City",2024-12-01,0,702767,1123,48860,40,3.2188758248682
"2009","Oklahoma City",2024-02-01,0,702767,1123,48860,40,7.67971363996637
"2010","Oklahoma City",2024-03-01,0,702767,1123,48860,60.3,6.15060276844628
"2011","Oklahoma City",2024-04-01,0,702767,1123,48860,60.3,5.00394630594546
"2012","Oklahoma City",2024-05-01,0,702767,1123,48860,60.3,7.12608727329912
"2013","Oklahoma City",2024-06-01,0,702767,1123,48860,80.5,6.70073110954781
"2014","Oklahoma City",2024-07-01,0,702767,1123,48860,80.5,0
"2015","Oklahoma City",2024-08-01,0,702767,1123,48860,80.5,4.48863636973214
"2016","Oklahoma City",2024-09-01,0,702767,1123,48860,61.5,1.94591014905531
"2017","Philadelphia",2017-01-01,0,1550542,11933,52649,36.7,10.9096372697786
"2018","Philadelphia",2017-10-01,0,1550542,11933,52649,59.2,5.23110861685459
"2019","Philadelphia",2017-11-01,0,1550542,11933,52649,59.2,6.05678401322862
"2020","Philadelphia",2017-12-01,0,1550542,11933,52649,36.7,6.46925031679577
"2021","Philadelphia",2017-02-01,0,1550542,11933,52649,36.7,8.48797033273933
"2022","Philadelphia",2017-03-01,0,1550542,11933,52649,54.8,7.95962530509811
"2023","Philadelphia",2017-04-01,0,1550542,11933,52649,54.8,9.85224688834253
"2024","Philadelphia",2017-05-01,0,1550542,11933,52649,54.8,7.15070145759253
"2025","Philadelphia",2017-06-01,0,1550542,11933,52649,77,6.76503897678054
"2026","Philadelphia",2017-07-01,0,1550542,11933,52649,77,5.86929691313377
"2027","Philadelphia",2017-08-01,0,1550542,11933,52649,77,8.34069464792507
"2028","Philadelphia",2017-09-01,0,1550542,11933,52649,59.2,3.61091791264422
"2029","Philadelphia",2018-01-01,0,1550542,11933,52649,36.7,5.42934562895444
"2030","Philadelphia",2018-10-01,0,1550542,11933,52649,59.2,7.24494154633701
"2031","Philadelphia",2018-11-01,0,1550542,11933,52649,59.2,7.52131798019924
"2032","Philadelphia",2018-12-01,0,1550542,11933,52649,36.7,4.11087386417331
"2033","Philadelphia",2018-02-01,0,1550542,11933,52649,36.7,7.32646561384032
"2034","Philadelphia",2018-03-01,0,1550542,11933,52649,54.8,10.0518644532771
"2035","Philadelphia",2018-04-01,0,1550542,11933,52649,54.8,7.59135704669855
"2036","Philadelphia",2018-05-01,0,1550542,11933,52649,54.8,6.66057514983969
"2037","Philadelphia",2018-06-01,0,1550542,11933,52649,77,8.16365617616843
"2038","Philadelphia",2018-07-01,0,1550542,11933,52649,77,6.2803958389602
"2039","Philadelphia",2018-08-01,0,1550542,11933,52649,77,6.4723462945009
"2040","Philadelphia",2018-09-01,0,1550542,11933,52649,59.2,8.55525939222269
"2041","Philadelphia",2019-01-01,0,1550542,11933,52649,36.7,8.5440298453698
"2042","Philadelphia",2019-10-01,0,1550542,11933,52649,59.2,0
"2043","Philadelphia",2019-11-01,0,1550542,11933,52649,59.2,4.11087386417331
"2044","Philadelphia",2019-12-01,0,1550542,11933,52649,36.7,7.11069612297883
"2045","Philadelphia",2019-02-01,0,1550542,11933,52649,36.7,5.24174701505964
"2046","Philadelphia",2019-03-01,0,1550542,11933,52649,54.8,5.48893772615669
"2047","Philadelphia",2019-04-01,0,1550542,11933,52649,54.8,5.01727983681492
"2048","Philadelphia",2019-05-01,0,1550542,11933,52649,54.8,7.0647590277918
"2049","Philadelphia",2019-06-01,0,1550542,11933,52649,77,6.47850964220857
"2050","Philadelphia",2019-07-01,0,1550542,11933,52649,77,7.80506704425849
"2051","Philadelphia",2019-08-01,0,1550542,11933,52649,77,5.30330490805908
"2052","Philadelphia",2019-09-01,0,1550542,11933,52649,59.2,8.61268517287546
"2053","Philadelphia",2020-01-01,0,1550542,11933,52649,36.7,8.00336305862995
"2054","Philadelphia",2020-10-01,0,1550542,11933,52649,59.2,8.29104513108173
"2055","Philadelphia",2020-11-01,0,1550542,11933,52649,59.2,8.12681372072611
"2056","Philadelphia",2020-12-01,0,1550542,11933,52649,36.7,5.30330490805908
"2057","Philadelphia",2020-02-01,0,1550542,11933,52649,36.7,5.80513496891649
"2058","Philadelphia",2020-03-01,0,1550542,11933,52649,54.8,5.51745289646471
"2059","Philadelphia",2020-04-01,0,1550542,11933,52649,54.8,5.35185813347607
"2060","Philadelphia",2020-05-01,0,1550542,11933,52649,54.8,8.02649693894541
"2061","Philadelphia",2020-06-01,0,1550542,11933,52649,77,10.9450355405826
"2062","Philadelphia",2020-07-01,0,1550542,11933,52649,77,7.41095187558364
"2063","Philadelphia",2020-08-01,0,1550542,11933,52649,77,6.71295620067707
"2064","Philadelphia",2020-09-01,0,1550542,11933,52649,59.2,7.65681009148038
"2065","Philadelphia",2021-01-01,0,1550542,11933,52649,36.7,5.46806014113513
"2066","Philadelphia",2021-10-01,0,1550542,11933,52649,59.2,4.98360662170834
"2067","Philadelphia",2021-11-01,0,1550542,11933,52649,59.2,5.4249500174814
"2068","Philadelphia",2021-12-01,0,1550542,11933,52649,36.7,3.71357206670431
"2069","Philadelphia",2021-02-01,0,1550542,11933,52649,36.7,5.43372200355424
"2070","Philadelphia",2021-03-01,0,1550542,11933,52649,54.8,7.05185562295589
"2071","Philadelphia",2021-04-01,0,1550542,11933,52649,54.8,7.14440718032114
"2072","Philadelphia",2021-05-01,0,1550542,11933,52649,54.8,5.66296048013595
"2073","Philadelphia",2021-06-01,0,1550542,11933,52649,77,6.21260609575152
"2074","Philadelphia",2021-07-01,0,1550542,11933,52649,77,5.74300318780948
"2075","Philadelphia",2021-08-01,0,1550542,11933,52649,77,5.52545293913178
"2076","Philadelphia",2021-09-01,0,1550542,11933,52649,59.2,4.27666611901606
"2077","Philadelphia",2022-01-01,0,1550542,11933,52649,36.7,3.8286413964891
"2078","Philadelphia",2022-10-01,0,1550542,11933,52649,59.2,7.35244110024358
"2079","Philadelphia",2022-11-01,0,1550542,11933,52649,59.2,8.97043207432924
"2080","Philadelphia",2022-12-01,0,1550542,11933,52649,36.7,4.89783979995091
"2081","Philadelphia",2022-02-01,0,1550542,11933,52649,36.7,7.40731771046942
"2082","Philadelphia",2022-03-01,0,1550542,11933,52649,54.8,5.77455154554441
"2083","Philadelphia",2022-04-01,0,1550542,11933,52649,54.8,6.7093043402583
"2084","Philadelphia",2022-05-01,0,1550542,11933,52649,54.8,7.86441990499457
"2085","Philadelphia",2022-06-01,0,1550542,11933,52649,77,8.74941540666365
"2086","Philadelphia",2022-07-01,0,1550542,11933,52649,77,6.25575004175337
"2087","Philadelphia",2022-08-01,0,1550542,11933,52649,77,7.70930833338587
"2088","Philadelphia",2022-09-01,0,1550542,11933,52649,59.2,8.46653127661401
"2089","Philadelphia",2023-01-01,0,1550542,11933,52649,36.7,5.79605775076537
"2090","Philadelphia",2023-10-01,0,1550542,11933,52649,59.2,9.34110544185573
"2091","Philadelphia",2023-11-01,0,1550542,11933,52649,59.2,7.78072088611792
"2092","Philadelphia",2023-12-01,0,1550542,11933,52649,36.7,8.09894674894334
"2093","Philadelphia",2023-02-01,0,1550542,11933,52649,36.7,7.45818615734049
"2094","Philadelphia",2023-03-01,0,1550542,11933,52649,54.8,7.49609734517596
"2095","Philadelphia",2023-04-01,0,1550542,11933,52649,54.8,6.80239476332431
"2096","Philadelphia",2023-05-01,0,1550542,11933,52649,54.8,7.57095858316901
"2097","Philadelphia",2023-06-01,0,1550542,11933,52649,77,8.43641688138895
"2098","Philadelphia",2023-07-01,0,1550542,11933,52649,77,7.18690102041163
"2099","Philadelphia",2023-08-01,0,1550542,11933,52649,77,7.59789795052178
"2100","Philadelphia",2023-09-01,0,1550542,11933,52649,59.2,6.26909628370626
"2101","Philadelphia",2024-01-01,0,1550542,11933,52649,36.7,6.4723462945009
"2102","Philadelphia",2024-10-01,0,1550542,11933,52649,59.2,9.6193325858605
"2103","Philadelphia",2024-11-01,0,1550542,11933,52649,59.2,10.3242024558512
"2104","Philadelphia",2024-12-01,0,1550542,11933,52649,36.7,5.37527840768417
"2105","Philadelphia",2024-02-01,0,1550542,11933,52649,36.7,8.81060879571578
"2106","Philadelphia",2024-03-01,0,1550542,11933,52649,54.8,7.71868549519847
"2107","Philadelphia",2024-04-01,0,1550542,11933,52649,54.8,7.91826468609527
"2108","Philadelphia",2024-05-01,0,1550542,11933,52649,54.8,8.59877317840866
"2109","Philadelphia",2024-06-01,0,1550542,11933,52649,77,8.72485755588199
